Time (CST),Uptower Heated Wind Speed (m/s),Uptower Heated Wind Direction (deg),Air Density (kg/m^3),Time (CST),Hub Wind Speed (m/s),Uptower Wind Speed 1 (m/s),Uptower Wind Speed 2 (m/s),Uptower Wind Speed 3 (m/s),Uptower Wind Direction (deg),
,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Heated.Wind.Speed.Avg.10M.AVG,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Heated.Wind.Direction.Vec.Avg,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.HUB.Air.Density,,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.HUB.Wind.Speed.10M.AVG,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Wind.Speed.1.10M.AVG,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Wind.Speed.2.10M.AVG,\\BPWind\US.RT1.DAT.xxxxxx.MET.001.Uptower.Wind.Speed,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Wind.Direction.Vec.Avg,x
26-May-22 16:40:00,3.13,279.34,1.10,26-May-22 16:40:00,2.29,6.74,6.83,2.94,264.27,
26-May-22 16:50:00,2.11,262.63,1.10,26-May-22 16:50:00,2.87,6.74,6.83,1.58,253.10,
26-May-22 17:00:00,3.10,223.90,1.10,26-May-22 17:00:00,1.66,6.74,6.83,2.92,223.96,
26-May-22 17:10:00,1.74,235.16,1.10,26-May-22 17:10:00,2.99,6.74,6.83,1.56,232.78,
26-May-22 17:20:00,3.12,234.49,1.10,26-May-22 17:20:00,1.67,6.74,6.83,1.23,224.44,
26-May-22 17:30:00,1.62,220.44,1.09,26-May-22 17:30:00,1.39,6.74,6.83,2.08,207.78,
26-May-22 17:40:00,1.18,194.13,1.10,26-May-22 17:40:00,2.16,6.74,6.83,3.58,202.02,
26-May-22 17:50:00,2.11,204.23,1.10,26-May-22 17:50:00,3.60,6.74,6.83,3.47,199.95,
26-May-22 18:00:00,3.72,197.34,1.10,26-May-22 18:00:00,3.40,6.74,6.83,4.01,193.78,
26-May-22 18:10:00,3.78,193.01,1.10,26-May-22 18:10:00,3.96,6.74,6.83,3.83,187.61,
26-May-22 18:20:00,4.15,195.90,1.10,26-May-22 18:20:00,3.68,6.74,6.83,4.51,190.65,
26-May-22 18:30:00,4.15,201.37,1.10,26-May-22 18:30:00,4.57,6.74,6.83,4.72,197.89,
26-May-22 18:40:00,4.81,196.34,1.10,26-May-22 18:40:00,4.78,6.74,6.83,4.16,193.02,
26-May-22 18:50:00,4.93,186.18,1.10,26-May-22 18:50:00,4.21,6.74,6.83,4.82,182.65,
26-May-22 19:00:00,4.72,186.66,1.11,26-May-22 19:00:00,4.90,6.74,6.83,4.47,182.51,
26-May-22 19:10:00,5.11,184.66,1.11,26-May-22 19:10:00,4.54,6.74,6.83,4.34,182.37,
26-May-22 19:20:00,4.89,194.47,1.10,26-May-22 19:20:00,4.18,6.74,6.83,3.73,195.87,
26-May-22 19:30:00,4.50,195.39,1.10,26-May-22 19:30:00,3.75,6.74,6.83,4.43,192.89,
26-May-22 19:40:00,4.17,201.94,1.10,26-May-22 19:40:00,4.48,6.74,6.83,4.12,199.64,
26-May-22 19:50:00,4.66,205.61,1.11,26-May-22 19:50:00,4.12,6.74,6.83,3.86,204.23,
26-May-22 20:00:00,4.57,206.09,1.11,26-May-22 20:00:00,3.82,6.74,6.83,3.25,202.29,
26-May-22 20:10:00,4.19,206.56,1.11,26-May-22 20:10:00,3.21,6.74,6.83,2.68,203.52,
26-May-22 20:20:00,3.51,221.35,1.11,26-May-22 20:20:00,2.75,6.74,6.83,2.68,221.89,
26-May-22 20:30:00,3.11,240.37,1.11,26-May-22 20:30:00,2.76,6.74,6.83,2.89,240.26,
26-May-22 20:40:00,2.96,227.38,1.11,26-May-22 20:40:00,2.96,6.74,6.83,2.87,228.62,
26-May-22 20:50:00,3.24,251.38,1.11,26-May-22 20:50:00,2.89,6.74,6.83,3.20,246.75,
26-May-22 21:00:00,3.12,264.76,1.12,26-May-22 21:00:00,3.24,6.74,6.83,3.64,261.19,
26-May-22 21:10:00,3.39,273.52,1.12,26-May-22 21:10:00,3.70,6.74,6.83,3.52,265.35,
26-May-22 21:20:00,3.85,270.28,1.12,26-May-22 21:20:00,3.53,6.74,6.83,3.86,262.99,
26-May-22 21:30:00,3.85,280.92,1.12,26-May-22 21:30:00,3.88,6.74,6.83,4.28,276.18,
26-May-22 21:40:00,3.96,287.83,1.12,26-May-22 21:40:00,4.33,6.74,6.83,4.78,280.28,
26-May-22 21:50:00,4.43,300.93,1.12,26-May-22 21:50:00,4.82,6.74,6.83,6.13,294.28,
26-May-22 22:00:00,4.86,314.03,1.13,26-May-22 22:00:00,6.17,6.74,6.83,6.38,308.28,
26-May-22 22:10:00,6.17,320.54,1.13,26-May-22 22:10:00,6.43,6.74,6.83,6.72,316.41,
26-May-22 22:20:00,6.56,320.06,1.13,26-May-22 22:20:00,6.79,6.74,6.83,6.47,316.28,
26-May-22 22:30:00,6.86,319.58,1.13,26-May-22 22:30:00,6.49,6.74,6.83,7.61,316.16,
26-May-22 22:40:00,6.76,331.80,1.13,26-May-22 22:40:00,7.79,6.74,6.83,8.24,327.91,
26-May-22 22:50:00,7.70,335.67,1.13,26-May-22 22:50:00,8.45,6.74,6.83,7.82,331.91,
26-May-22 23:00:00,8.22,332.55,1.13,26-May-22 23:00:00,7.99,6.74,6.83,7.09,329.33,
26-May-22 23:10:00,7.97,339.68,1.13,26-May-22 23:10:00,7.26,6.74,6.83,6.66,335.46,
26-May-22 23:20:00,7.33,343.67,1.14,26-May-22 23:20:00,6.83,6.74,6.83,6.23,341.60,
26-May-22 23:30:00,7.00,347.66,1.14,26-May-22 23:30:00,6.40,6.74,6.83,6.10,344.91,
26-May-22 23:40:00,6.46,348.74,1.14,26-May-22 23:40:00,6.29,6.74,6.83,6.02,345.62,
26-May-22 23:50:00,6.44,349.82,1.14,26-May-22 23:50:00,6.22,6.74,6.83,5.69,346.33,
27-May-22 00:00:00,6.27,348.81,1.14,27-May-22 00:00:00,5.87,6.74,6.83,5.40,347.03,
27-May-22 00:10:00,5.91,345.57,1.13,27-May-22 00:10:00,5.55,6.74,6.83,5.71,344.67,
27-May-22 00:20:00,5.69,345.68,1.14,27-May-22 00:20:00,5.86,6.74,6.83,5.43,342.31,
27-May-22 00:30:00,5.99,342.42,1.14,27-May-22 00:30:00,5.54,6.74,6.83,4.75,337.86,
27-May-22 00:40:00,5.62,339.15,1.14,27-May-22 00:40:00,4.80,6.74,6.83,4.70,333.40,
27-May-22 00:50:00,5.01,333.57,1.14,27-May-22 00:50:00,4.75,6.74,6.83,4.73,328.95,
27-May-22 01:00:00,4.87,327.98,1.14,27-May-22 01:00:00,4.78,6.74,6.83,4.66,323.10,
27-May-22 01:10:00,4.86,322.40,1.14,27-May-22 01:10:00,4.69,6.74,6.83,4.76,315.22,
27-May-22 01:20:00,4.74,316.81,1.14,27-May-22 01:20:00,4.77,6.74,6.83,5.30,310.87,
27-May-22 01:30:00,4.90,319.96,1.14,27-May-22 01:30:00,5.34,6.74,6.83,5.07,316.53,
27-May-22 01:40:00,5.37,317.50,1.14,27-May-22 01:40:00,5.08,6.74,6.83,4.73,315.46,
27-May-22 01:50:00,5.19,318.44,1.14,27-May-22 01:50:00,4.74,6.74,6.83,5.16,314.39,
27-May-22 02:00:00,4.95,323.91,1.15,27-May-22 02:00:00,5.20,6.74,6.83,5.42,321.78,
27-May-22 02:10:00,5.30,323.51,1.15,27-May-22 02:10:00,5.43,6.74,6.83,5.68,317.96,
27-May-22 02:20:00,5.64,325.18,1.14,27-May-22 02:20:00,5.75,6.74,6.83,5.97,322.37,
27-May-22 02:30:00,5.86,325.51,1.14,27-May-22 02:30:00,6.03,6.74,6.83,5.88,320.51,
27-May-22 02:40:00,6.09,325.84,1.14,27-May-22 02:40:00,5.90,6.74,6.83,5.25,322.31,
27-May-22 02:50:00,6.13,326.16,1.14,27-May-22 02:50:00,5.23,6.74,6.83,4.89,No Result,
27-May-22 03:00:00,5.52,325.12,1.14,27-May-22 03:00:00,4.87,6.74,6.83,5.22,318.36,
27-May-22 03:10:00,5.14,318.42,1.14,27-May-22 03:10:00,5.18,6.74,6.83,5.11,312.58,
27-May-22 03:20:00,5.39,318.80,1.14,27-May-22 03:20:00,5.09,6.74,6.83,4.98,317.23,
27-May-22 03:30:00,5.37,319.17,1.15,27-May-22 03:30:00,4.97,6.74,6.83,4.77,314.97,
27-May-22 03:40:00,5.15,317.80,1.14,27-May-22 03:40:00,4.78,6.74,6.83,4.87,312.71,
27-May-22 03:50:00,4.93,316.43,1.14,27-May-22 03:50:00,4.89,6.74,6.83,4.87,310.45,
27-May-22 04:00:00,4.95,317.53,1.15,27-May-22 04:00:00,4.87,6.74,6.83,4.65,310.40,
27-May-22 04:10:00,5.01,320.97,1.14,27-May-22 04:10:00,4.65,6.74,6.83,4.24,316.83,
27-May-22 04:20:00,4.80,320.74,1.14,27-May-22 04:20:00,4.22,6.74,6.83,4.28,317.94,
27-May-22 04:30:00,4.48,320.51,1.15,27-May-22 04:30:00,4.25,6.74,6.83,4.41,313.42,
27-May-22 04:40:00,4.43,320.27,1.15,27-May-22 04:40:00,4.36,6.74,6.83,4.40,308.90,
27-May-22 04:50:00,4.57,311.29,1.15,27-May-22 04:50:00,4.35,6.74,6.83,4.20,301.00,
27-May-22 05:00:00,4.55,307.01,1.15,27-May-22 05:00:00,4.15,6.74,6.83,4.41,293.11,
27-May-22 05:10:00,4.40,302.72,1.15,27-May-22 05:10:00,4.36,6.74,6.83,5.02,287.86,
27-May-22 05:20:00,4.62,301.33,1.15,27-May-22 05:20:00,4.96,6.74,6.83,5.08,293.67,
27-May-22 05:30:00,5.16,309.04,1.15,27-May-22 05:30:00,5.02,6.74,6.83,4.57,311.63,
27-May-22 05:40:00,5.24,316.75,1.15,27-May-22 05:40:00,4.54,6.74,6.83,5.16,312.33,
27-May-22 05:50:00,4.83,319.71,1.15,27-May-22 05:50:00,5.18,6.74,6.83,5.61,316.08,
27-May-22 06:00:00,5.22,317.83,1.15,27-May-22 06:00:00,5.66,6.74,6.83,4.64,312.47,
27-May-22 06:10:00,5.62,320.33,1.15,27-May-22 06:10:00,4.60,6.74,6.83,3.93,321.39,
27-May-22 06:20:00,5.00,328.11,1.15,27-May-22 06:20:00,3.88,6.74,6.83,3.96,322.42,
27-May-22 06:30:00,4.20,324.92,1.15,27-May-22 06:30:00,3.81,6.74,6.83,3.26,315.85,
27-May-22 06:40:00,4.26,324.88,1.14,27-May-22 06:40:00,3.20,6.74,6.83,2.94,323.90,
27-May-22 06:50:00,3.49,324.85,1.14,27-May-22 06:50:00,2.91,6.74,6.83,3.04,331.94,
27-May-22 07:00:00,3.15,321.77,1.14,27-May-22 07:00:00,2.96,6.74,6.83,3.08,314.38,
27-May-22 07:10:00,3.26,310.47,1.14,27-May-22 07:10:00,2.95,6.74,6.83,3.14,292.49,
27-May-22 07:20:00,3.35,307.40,1.14,27-May-22 07:20:00,3.02,6.74,6.83,3.10,289.84,
27-May-22 07:30:00,3.35,304.33,1.14,27-May-22 07:30:00,2.99,6.74,6.83,3.43,287.18,
27-May-22 07:40:00,3.35,301.26,1.14,27-May-22 07:40:00,3.36,6.74,6.83,4.01,288.99,
27-May-22 07:50:00,3.71,302.01,1.14,27-May-22 07:50:00,3.90,6.74,6.83,4.44,294.12,
27-May-22 08:00:00,4.16,305.84,1.13,27-May-22 08:00:00,4.36,6.74,6.83,4.79,305.31,
27-May-22 08:10:00,4.67,309.67,1.13,27-May-22 08:10:00,4.69,6.74,6.83,4.51,302.47,
27-May-22 08:20:00,4.97,313.50,1.12,27-May-22 08:20:00,4.45,6.74,6.83,4.50,308.66,
27-May-22 08:30:00,4.77,302.54,1.12,27-May-22 08:30:00,4.39,6.74,6.83,3.57,293.16,
27-May-22 08:40:00,4.79,291.59,1.12,27-May-22 08:40:00,3.54,6.74,6.83,3.60,281.85,
27-May-22 08:50:00,3.88,286.48,1.12,27-May-22 08:50:00,3.58,6.74,6.83,3.09,277.51,
27-May-22 09:00:00,3.70,294.89,1.12,27-May-22 09:00:00,3.01,6.74,6.83,3.22,285.90,
27-May-22 09:10:00,3.27,301.26,1.12,27-May-22 09:10:00,3.14,6.74,6.83,3.12,287.66,
27-May-22 09:20:00,3.36,292.47,1.12,27-May-22 09:20:00,3.03,6.74,6.83,2.95,274.69,
27-May-22 09:30:00,3.24,291.55,1.12,27-May-22 09:30:00,2.88,6.74,6.83,2.81,284.10,
27-May-22 09:40:00,3.09,301.76,1.11,27-May-22 09:40:00,2.73,6.74,6.83,2.03,299.06,
27-May-22 09:50:00,2.86,311.97,1.11,27-May-22 09:50:00,2.01,6.74,6.83,1.49,318.45,
27-May-22 10:00:00,1.95,311.97,1.11,27-May-22 10:00:00,1.51,6.74,6.83,0.63,328.95,
27-May-22 10:10:00,1.29,311.98,1.10,27-May-22 10:10:00,0.73,6.74,6.83,0.40,356.99,
27-May-22 10:20:00,1.00,311.98,1.10,27-May-22 10:20:00,0.41,6.74,6.83,0.44,331.94,
27-May-22 10:30:00,1.00,311.98,1.10,27-May-22 10:30:00,0.77,6.74,6.83,0.57,332.02,
27-May-22 10:40:00,1.00,311.98,1.10,27-May-22 10:40:00,0.73,6.74,6.83,0.40,23.68,
27-May-22 10:50:00,1.00,311.99,1.10,27-May-22 10:50:00,0.39,6.74,6.83,0.52,30.28,
27-May-22 11:00:00,1.00,311.99,1.10,27-May-22 11:00:00,0.69,6.74,6.83,0.87,69.30,
27-May-22 11:10:00,1.02,299.88,1.10,27-May-22 11:10:00,1.14,6.74,6.83,1.68,177.68,
27-May-22 11:20:00,1.07,176.43,1.10,27-May-22 11:20:00,1.66,6.74,6.83,1.54,159.74,
27-May-22 11:30:00,1.37,169.72,1.10,27-May-22 11:30:00,1.53,6.74,6.83,1.14,126.89,
27-May-22 11:40:00,1.35,155.64,1.10,27-May-22 11:40:00,1.25,6.74,6.83,0.77,108.30,
27-May-22 11:50:00,1.13,155.62,1.10,27-May-22 11:50:00,0.98,6.74,6.83,1.20,81.20,
27-May-22 12:00:00,1.01,174.41,1.10,27-May-22 12:00:00,1.19,6.74,6.83,1.09,180.12,
27-May-22 12:10:00,1.07,184.53,1.10,27-May-22 12:10:00,1.28,6.74,6.83,1.15,250.00,
27-May-22 12:20:00,1.11,185.89,1.10,27-May-22 12:20:00,1.26,6.74,6.83,1.35,238.59,
27-May-22 12:30:00,1.03,219.71,1.10,27-May-22 12:30:00,1.46,6.74,6.83,1.63,237.44,
27-May-22 12:40:00,1.22,199.27,1.09,27-May-22 12:40:00,1.59,6.74,6.83,2.30,168.38,
27-May-22 12:50:00,1.31,171.98,1.10,27-May-22 12:50:00,2.15,6.74,6.83,1.34,148.61,
27-May-22 13:00:00,1.35,180.85,1.10,27-May-22 13:00:00,1.61,6.74,6.83,2.67,203.41,
27-May-22 13:10:00,1.68,189.72,1.09,27-May-22 13:10:00,2.62,6.74,6.83,3.46,194.69,
27-May-22 13:20:00,2.76,183.28,1.09,27-May-22 13:20:00,3.40,6.74,6.83,2.74,177.67,
27-May-22 13:30:00,3.63,170.71,1.09,27-May-22 13:30:00,2.65,6.74,6.83,3.06,156.21,
27-May-22 13:40:00,2.96,148.62,1.09,27-May-22 13:40:00,2.89,6.74,6.83,4.31,134.75,
27-May-22 13:50:00,3.18,157.64,1.09,27-May-22 13:50:00,4.20,6.74,6.83,3.16,148.55,
27-May-22 14:00:00,4.15,154.65,1.09,27-May-22 14:00:00,3.05,6.74,6.83,5.22,137.34,
27-May-22 14:10:00,3.49,133.22,1.10,27-May-22 14:10:00,5.18,6.74,6.83,5.17,122.83,
27-May-22 14:20:00,5.39,154.89,1.10,27-May-22 14:20:00,5.14,6.74,6.83,6.27,145.36,
27-May-22 14:30:00,5.65,150.73,1.10,27-May-22 14:30:00,6.29,6.74,6.83,6.35,143.32,
27-May-22 14:40:00,6.34,154.98,1.09,27-May-22 14:40:00,6.39,6.74,6.83,6.25,147.80,
27-May-22 14:50:00,6.67,159.23,1.09,27-May-22 14:50:00,6.24,6.74,6.83,7.15,152.29,
27-May-22 15:00:00,6.59,154.53,1.09,27-May-22 15:00:00,7.18,6.74,6.83,7.93,147.15,
27-May-22 15:10:00,7.49,158.23,1.09,27-May-22 15:10:00,7.94,6.74,6.83,7.28,151.45,
27-May-22 15:20:00,7.98,154.28,1.09,27-May-22 15:20:00,7.26,6.74,6.83,6.80,147.43,
27-May-22 15:30:00,7.52,143.41,1.09,27-May-22 15:30:00,6.77,6.74,6.83,6.95,135.42,
27-May-22 15:40:00,7.05,143.33,1.09,27-May-22 15:40:00,6.95,6.74,6.83,7.34,137.01,
27-May-22 15:50:00,7.42,154.79,1.09,27-May-22 15:50:00,7.28,6.74,6.83,7.56,145.34,
27-May-22 16:00:00,7.53,136.88,1.09,27-May-22 16:00:00,7.53,6.74,6.83,8.13,129.62,
27-May-22 16:10:00,7.83,142.22,1.09,27-May-22 16:10:00,8.18,6.74,6.83,7.84,134.66,
27-May-22 16:20:00,8.38,128.70,1.09,27-May-22 16:20:00,7.89,6.74,6.83,7.64,120.38,
27-May-22 16:30:00,8.04,131.65,1.09,27-May-22 16:30:00,7.63,6.74,6.83,8.01,123.74,
27-May-22 16:40:00,8.10,129.54,1.09,27-May-22 16:40:00,7.97,6.74,6.83,8.34,121.46,
27-May-22 16:50:00,8.18,127.43,1.09,27-May-22 16:50:00,8.35,6.74,6.83,8.43,119.18,
27-May-22 17:00:00,8.74,121.26,1.09,27-May-22 17:00:00,8.40,6.74,6.83,8.91,112.81,
27-May-22 17:10:00,8.81,121.47,1.09,27-May-22 17:10:00,8.97,6.74,6.83,8.87,112.88,
27-May-22 17:20:00,9.27,116.13,1.09,27-May-22 17:20:00,8.93,6.74,6.83,8.99,108.19,
27-May-22 17:30:00,9.36,118.22,1.09,27-May-22 17:30:00,9.07,6.74,6.83,9.67,109.98,
27-May-22 17:40:00,9.34,114.48,1.09,27-May-22 17:40:00,9.73,6.74,6.83,9.99,106.29,
27-May-22 17:50:00,9.90,117.85,1.09,27-May-22 17:50:00,10.05,6.74,6.83,10.33,109.42,
27-May-22 18:00:00,10.51,114.02,1.09,27-May-22 18:00:00,10.46,6.74,6.83,9.72,105.62,
27-May-22 18:10:00,10.70,119.35,1.09,27-May-22 18:10:00,9.75,6.74,6.83,11.06,111.06,
27-May-22 18:20:00,10.21,128.00,1.09,27-May-22 18:20:00,11.10,6.74,6.83,10.88,120.34,
27-May-22 18:30:00,11.05,129.38,1.09,27-May-22 18:30:00,10.95,6.74,6.83,10.75,121.41,
27-May-22 18:40:00,10.90,125.98,1.09,27-May-22 18:40:00,10.80,6.74,6.83,10.47,117.98,
27-May-22 18:50:00,10.79,122.59,1.09,27-May-22 18:50:00,10.52,6.74,6.83,11.08,114.55,
27-May-22 19:00:00,10.82,123.80,1.09,27-May-22 19:00:00,11.13,6.74,6.83,11.28,115.89,
27-May-22 19:10:00,11.17,120.73,1.09,27-May-22 19:10:00,11.35,6.74,6.83,11.71,112.08,
27-May-22 19:20:00,11.45,120.45,1.09,27-May-22 19:20:00,11.79,6.74,6.83,11.80,112.07,
27-May-22 19:30:00,11.89,120.18,1.09,27-May-22 19:30:00,11.92,6.74,6.83,11.82,112.06,
27-May-22 19:40:00,11.90,112.71,1.09,27-May-22 19:40:00,11.97,6.74,6.83,12.99,104.97,
27-May-22 19:50:00,12.05,112.92,1.09,27-May-22 19:50:00,13.15,6.74,6.83,13.26,105.32,
27-May-22 20:00:00,13.12,113.12,1.09,27-May-22 20:00:00,13.44,6.74,6.83,13.39,105.67,
27-May-22 20:10:00,13.35,110.99,1.10,27-May-22 20:10:00,13.59,6.74,6.83,13.20,104.48,
27-May-22 20:20:00,13.48,108.86,1.10,27-May-22 20:20:00,13.44,6.74,6.83,12.89,102.15,
27-May-22 20:30:00,13.17,106.74,1.10,27-May-22 20:30:00,13.14,6.74,6.83,13.47,99.82,
27-May-22 20:40:00,12.93,109.32,1.10,27-May-22 20:40:00,13.70,6.74,6.83,14.04,101.14,
27-May-22 20:50:00,13.26,108.57,1.10,27-May-22 20:50:00,14.30,6.74,6.83,14.14,102.47,
27-May-22 21:00:00,13.67,107.81,1.10,27-May-22 21:00:00,14.39,6.74,6.83,13.45,100.66,
27-May-22 21:10:00,13.83,109.28,1.11,27-May-22 21:10:00,13.70,6.74,6.83,13.23,101.95,
27-May-22 21:20:00,13.19,110.75,1.11,27-May-22 21:20:00,13.43,6.74,6.83,13.11,103.24,
27-May-22 21:30:00,13.12,113.99,1.11,27-May-22 21:30:00,13.31,6.74,6.83,13.35,106.34,
27-May-22 21:40:00,12.94,117.23,1.11,27-May-22 21:40:00,13.55,6.74,6.83,13.70,109.43,
27-May-22 21:50:00,12.93,120.47,1.11,27-May-22 21:50:00,13.89,6.74,6.83,13.56,112.52,
27-May-22 22:00:00,13.23,121.21,1.11,27-May-22 22:00:00,13.69,6.74,6.83,13.66,113.98,
27-May-22 22:10:00,13.31,124.95,1.11,27-May-22 22:10:00,13.81,6.74,6.83,13.86,117.42,
27-May-22 22:20:00,13.12,128.69,1.11,27-May-22 22:20:00,14.01,6.74,6.83,13.02,120.85,
27-May-22 22:30:00,13.25,130.01,1.11,27-May-22 22:30:00,13.20,6.74,6.83,13.62,124.28,
27-May-22 22:40:00,12.77,131.32,1.10,27-May-22 22:40:00,13.74,6.74,6.83,12.61,124.53,
27-May-22 22:50:00,13.03,131.48,1.10,27-May-22 22:50:00,12.72,6.74,6.83,6.61,124.77,
27-May-22 23:00:00,12.06,123.08,1.10,27-May-22 23:00:00,6.60,6.74,6.83,5.38,109.06,
27-May-22 23:10:00,7.52,359.48,1.11,27-May-22 23:10:00,5.44,6.74,6.83,4.81,357.57,
27-May-22 23:20:00,5.61,109.31,1.11,27-May-22 23:20:00,4.70,6.74,6.83,7.64,94.48,
27-May-22 23:30:00,5.04,136.64,1.11,27-May-22 23:30:00,7.65,6.74,6.83,7.09,129.10,
27-May-22 23:40:00,7.50,145.78,1.11,27-May-22 23:40:00,7.13,6.74,6.83,9.01,138.76,
27-May-22 23:50:00,7.60,148.55,1.11,27-May-22 23:50:00,9.17,6.74,6.83,13.12,141.83,
28-May-22 00:00:00,8.86,161.08,1.10,28-May-22 00:00:00,13.26,6.74,6.83,16.49,156.63,
28-May-22 00:10:00,13.16,175.81,1.10,28-May-22 00:10:00,16.41,6.74,6.83,16.27,171.43,
28-May-22 00:20:00,15.48,186.57,1.10,28-May-22 00:20:00,17.34,6.74,6.83,11.99,182.46,
28-May-22 00:30:00,16.13,191.62,1.10,28-May-22 00:30:00,12.96,6.74,6.83,14.21,187.42,
28-May-22 00:40:00,13.07,198.96,1.10,28-May-22 00:40:00,14.91,6.74,6.83,16.00,194.62,
28-May-22 00:50:00,13.95,203.28,1.10,28-May-22 00:50:00,16.89,6.74,6.83,15.07,198.55,
28-May-22 01:00:00,15.87,207.60,1.10,28-May-22 01:00:00,16.34,6.74,6.83,14.48,202.49,
28-May-22 01:10:00,15.59,209.36,1.10,28-May-22 01:10:00,15.67,6.74,6.83,13.45,203.84,
28-May-22 01:20:00,14.89,206.95,1.10,28-May-22 01:20:00,14.34,6.74,6.83,13.35,202.58,
28-May-22 01:30:00,13.86,209.74,1.10,28-May-22 01:30:00,14.84,6.74,6.83,13.55,204.95,
28-May-22 01:40:00,13.97,193.05,1.11,28-May-22 01:40:00,13.55,6.74,6.83,14.47,189.62,
28-May-22 01:50:00,13.23,195.30,1.11,28-May-22 01:50:00,14.87,6.74,6.83,14.67,193.01,
28-May-22 02:00:00,14.18,211.58,1.11,28-May-22 02:00:00,15.94,6.74,6.83,12.43,206.60,
28-May-22 02:10:00,15.00,231.39,1.10,28-May-22 02:10:00,12.92,6.74,6.83,11.91,224.96,
28-May-22 02:20:00,12.95,238.13,1.11,28-May-22 02:20:00,12.32,6.74,6.83,11.62,231.43,
28-May-22 02:30:00,11.59,229.01,1.11,28-May-22 02:30:00,12.23,6.74,6.83,10.38,222.41,
28-May-22 02:40:00,12.14,227.99,1.10,28-May-22 02:40:00,11.07,6.74,6.83,9.76,221.86,
28-May-22 02:50:00,11.13,231.63,1.11,28-May-22 02:50:00,10.22,6.74,6.83,9.44,225.57,
28-May-22 03:00:00,10.20,240.41,1.11,28-May-22 03:00:00,9.70,6.74,6.83,9.00,232.92,
28-May-22 03:10:00,9.58,249.19,1.11,28-May-22 03:10:00,9.24,6.74,6.83,8.41,243.85,
28-May-22 03:20:00,9.32,252.57,1.12,28-May-22 03:20:00,8.68,6.74,6.83,7.40,246.69,
28-May-22 03:30:00,8.50,264.07,1.12,28-May-22 03:30:00,7.59,6.74,6.83,7.93,257.80,
28-May-22 03:40:00,7.75,287.89,1.12,28-May-22 03:40:00,7.97,6.74,6.83,7.56,280.70,
28-May-22 03:50:00,8.00,295.08,1.13,28-May-22 03:50:00,7.50,6.74,6.83,6.76,289.47,
28-May-22 04:00:00,7.75,305.88,1.13,28-May-22 04:00:00,6.71,6.74,6.83,6.84,302.03,
28-May-22 04:10:00,6.98,326.53,1.13,28-May-22 04:10:00,6.98,6.74,6.83,7.10,324.88,
28-May-22 04:20:00,6.97,331.61,1.13,28-May-22 04:20:00,7.29,6.74,6.83,7.17,332.36,
28-May-22 04:30:00,7.26,345.87,1.13,28-May-22 04:30:00,7.27,6.74,6.83,7.04,346.53,
28-May-22 04:40:00,7.65,349.12,1.13,28-May-22 04:40:00,7.17,6.74,6.83,6.47,348.58,
28-May-22 04:50:00,7.45,344.00,1.13,28-May-22 04:50:00,6.56,6.74,6.83,5.54,339.20,
28-May-22 05:00:00,6.84,341.68,1.13,28-May-22 05:00:00,5.62,6.74,6.83,5.54,340.00,
28-May-22 05:10:00,5.85,347.11,1.13,28-May-22 05:10:00,5.66,6.74,6.83,5.60,346.15,
28-May-22 05:20:00,5.80,337.97,1.13,28-May-22 05:20:00,5.67,6.74,6.83,4.67,328.75,
28-May-22 05:30:00,5.79,317.65,1.14,28-May-22 05:30:00,4.66,6.74,6.83,5.28,313.74,
28-May-22 05:40:00,4.93,313.39,1.14,28-May-22 05:40:00,5.23,6.74,6.83,7.27,306.99,
28-May-22 05:50:00,5.54,300.13,1.14,28-May-22 05:50:00,7.26,6.74,6.83,8.04,293.09,
28-May-22 06:00:00,7.25,311.77,1.13,28-May-22 06:00:00,8.12,6.74,6.83,7.27,309.71,
28-May-22 06:10:00,7.97,323.41,1.13,28-May-22 06:10:00,7.40,6.74,6.83,6.97,318.97,
28-May-22 06:20:00,7.38,325.80,1.13,28-May-22 06:20:00,7.10,6.74,6.83,6.76,323.26,
28-May-22 06:30:00,7.06,326.16,1.13,28-May-22 06:30:00,6.92,6.74,6.83,7.52,321.45,
28-May-22 06:40:00,7.04,318.31,1.13,28-May-22 06:40:00,7.50,6.74,6.83,7.38,312.94,
28-May-22 06:50:00,7.62,310.46,1.13,28-May-22 06:50:00,7.27,6.74,6.83,8.66,306.75,
28-May-22 07:00:00,7.80,293.55,1.13,28-May-22 07:00:00,8.55,6.74,6.83,8.36,287.70,
28-May-22 07:10:00,9.01,290.74,1.13,28-May-22 07:10:00,8.23,6.74,6.83,8.72,284.34,
28-May-22 07:20:00,8.76,291.05,1.13,28-May-22 07:20:00,8.64,6.74,6.83,9.21,284.09,
28-May-22 07:30:00,9.09,286.70,1.13,28-May-22 07:30:00,9.25,6.74,6.83,9.42,280.27,
28-May-22 07:40:00,9.57,274.90,1.13,28-May-22 07:40:00,9.67,6.74,6.83,9.80,265.76,
28-May-22 07:50:00,9.74,268.36,1.13,28-May-22 07:50:00,10.30,6.74,6.83,11.01,261.80,
